id,title,content,likes,url,author,views,created_at,updated_at
1391220,아이오닉6 누수 현재 하이테크 조치사항,에어컨 필터 아래 블로어 모터 중앙 나사 녹슬어 있어도 바로 교체해주지 않습니다. 누수가 아니라 습해서랍니다.,0,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=21771803&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89+%EB%88%84%EC%88%98&includeAll=&exclude=&include=&exact=&searchdate=2023-08-312024-02-29&media=0&sortBy=date&articleid=1391220&referrerAllArticles=true,아의오닉l대구,691,2024-02-07 12:44:00,
1391086,[질문] 아이오닉6 누수 결함 문의드립니다,"* 관련된 주제에 대해 미리 카페내 검색해 보셨습니까? : (네/아니오)* 전기차 종류, 지역 : 아이오닉6* 질문 내용 : 누수결함이 있다는데 중고차 구입시 수리가 안되는건가요?",0,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=21771803&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89+%EB%88%84%EC%88%98&includeAll=&exclude=&include=&exact=&searchdate=2023-08-312024-02-29&media=0&sortBy=date&articleid=1391086&referrerAllArticles=true,행복l대전,"1,220",2024-02-07 09:55:00,
1389321,[질문] 아이오닉6 결함,"* 관련된 주제에 대해 미리 카페내 검색해 보셨습니까? : (네/아니오)* 전기차 종류, 지역 : 아이오닉6,강원도* 질문 내용 : 혹시 아이오닉6에 괸한 결함중에 누수,iccu외에 발견된 결함 같은게 더있는지 궁금합니다",0,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=21771803&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89+%EB%88%84%EC%88%98&includeAll=&exclude=&include=&exact=&searchdate=2023-08-312024-02-29&media=0&sortBy=date&articleid=1389321&referrerAllArticles=true,돌맹ll아이오닉6l강원,269,2024-02-04 11:07:00,
1388336,"아5,아6,EV6 시승후 고민","주행감,승차감은 위 3모델 그닥 큰 차이 없게 느껴졌고....현재 맘에 드는 순서는아6 >ev6 > 아5인데.......세단느낌의 좌석 시트가 그냥 앉았을때 편안하고 차 디자인이 맘에 들었어요.문제는 아6의 누수 결함인데현대 드라이빙라운지 직원분이 최근 생산분은 문제되는 부분 해결 되어 나왔다고 하는데아무리 기사를 찾아봐도 해결됐다는 글은 없던데요? 직원이 거짓말을 할리가 없는데....12월부터 시작해서 주말마다 예약해서 다녔던 시승인데....오히려 다 타보고..결정을 더 못하고 있네요..ㅠㅠ",0,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=21771803&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89+%EB%88%84%EC%88%98&includeAll=&exclude=&include=&exact=&searchdate=2023-08-312024-02-29&media=0&sortBy=date&articleid=1388336&referrerAllArticles=true,동그리호피,495,2024-02-02 10:27:00,
1384077,아이오닉6 누수 문제 안 고쳐지는거죠?,"아이오닉6 누수 문제는 설계 결함으로 들었는데..그럼 안 고쳐지는거죠 ?뽑기의 문제가 아니라 모든 차가 그런건데..제일 사고 싶은 모델인데, 너무 큰 결함이네요 ㅠ비슷한 다른 전기차 추천해주세요~",0,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=21771803&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89+%EB%88%84%EC%88%98&includeAll=&exclude=&include=&exact=&searchdate=2023-08-312024-02-29&media=0&sortBy=date&articleid=1384077&referrerAllArticles=true,햄호I서울,"3,897",2024-01-25 13:51:00,
1383902,[질문] 아이오닉6 누수 해결되었나요?,"* 관련된 주제에 대해 미리 카페내 검색해 보셨습니까? : 네* 전기차 종류, 지역 : 아이오닉6 구매 예정,경기* 질문 내용 :누수 해결되었나요? 아니면 임시방편으로나마 방지는 하고있나요1주전 기사만 해도 배째라인거 같아서요",0,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=21771803&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89+%EB%88%84%EC%88%98&includeAll=&exclude=&include=&exact=&searchdate=2023-08-312024-02-29&media=0&sortBy=date&articleid=1383902&referrerAllArticles=true,스느I경기,804,2024-01-25 09:34:00,
1381890,[아이오닉6 인증] 1314호 아이오닉6 출고인증,"- 차종, 모델명 : 아이오닉6- 계약일 : 2023년 8월- 출고일 : 2023년 9월- 외장색상 : 녹턴그레이- 내장색상 :- 선택사양 :- 사진 :- 출고 소감 : 현 1만km탄 상황이고 아직까지는 누수 이슈 이외는 대만족입니다. 누수에 대한 대처만 잘한다면 저는 개인적으로 크게 불만없습니다. 내부 엄청나게 넓고 전비도 완충 시 운행 가능 거리도 너무 만족 스럽습니다.세상 너무 조용하고 각종 편의 기능도 특히 스마트크루즈 기능 및 차선 변경 기능도 너무 좋아요~~ 운전 피고라 반으로 줄었습니다. 장거리 운전 충전도 고속도록 우동 한그릇 먹을 시간이면 충전 가능하고 전혀 불편한 없었습니다.저는 다시 선택하라고 해도 하이브리드 보단 전기차 살듯 합니다. 가격이 좀 비싼게 흠이라고 생각 되긴 하네요.추가로 때되면 엔진오일 갈러 안당겨도 되고 타이어, 브레이크 쪽이나 신경쓰면서 살면 될듯해서 그 또한 맘에 들어요~~ 저는 강추 입니다. 물론 누수만 해결 전제 조건하 입니다. 이부분은 너무 실망 스럽습니다. ^^감사합니다. 길거리에서 아이오닉6 보면 반갑더라구요 저는 개인적으로 디자인도 맘에 들어요~~",0,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=21771803&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89+%EB%88%84%EC%88%98&includeAll=&exclude=&include=&exact=&searchdate=2023-08-312024-02-29&media=0&sortBy=date&articleid=1381890&referrerAllArticles=true,미련곰I아이오닉I경기,355,2024-01-22 13:21:00,
1381006,"출퇴근, 혼자 이용 전기차 이용 문의","* 관련된 주제에 대해 미리 카페내 검색해 보셨습니까? : (네/아니오)* 전기차 종류, 지역 :* 질문 내용 : 안녕하세요, 기존 이용 차량이 2개 있으며, 한대를 변경하거나 혼자 출퇴근 및 짧은 거리를 이용할 중고 전기차를 보고 있습니다. 평소 아파트 내 충전기는 빈자리가 있는 것을 많이 확인했구요.출퇴근 거리는 왕복 60km 정도인데, 중고로 괜찮은 전기차 무엇이 있을까요?예산은 3000까지 고려중인데, 중고라 가성비를 고려하여 구입하고자 합니다.",0,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=21771803&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89+%EB%88%84%EC%88%98&includeAll=&exclude=&include=&exact=&searchdate=2023-08-312024-02-29&media=0&sortBy=date&articleid=1381006&referrerAllArticles=true,전기차구입고려,338,2024-01-20 18:10:00,
1380122,[질문] 아이오닉6 누수 어떠신가요?,"* 관련된 주제에 대해 미리 카페내 검색해 보셨습니까? : (네/아니오) 네* 전기차 종류, 지역 : 구입생각 부산* 질문 내용 : 아이오닉6 누수로 뉴스에 나오는걸 봤는데 실차주분들은 어떠신가요?",0,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=21771803&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89+%EB%88%84%EC%88%98&includeAll=&exclude=&include=&exact=&searchdate=2023-08-312024-02-29&media=0&sortBy=date&articleid=1380122&referrerAllArticles=true,화이트곤 부산,260,2024-01-19 09:46:00,
1379820,[단독] 매일 접수되는 아이오닉6 누수 신고…현대차 땜질 시늉만,"[단독] 매일 접수되는 아이오닉6 누수 신고…현대차 땜질 시늉만국토부 산하 자동차리콜센터, 6개월간 187건 누수 접수센터, 정보분석 결과 ""공조 필터 젖지만 안전 영향 없어""소비자 불만 크지만 조사 착수 아직… 현대차 ""결함 아냐""국내 대표 전기차 라인업인 현대차 아이오닉6에 누수와 관련한 신고가 급증하는 것으로 나타났다.국토교통부 산하 공공기관인 한국교통안전공단 자동차리콜센터에는 매일 한 번꼴로 관련 신고가 접수되고 있다. 다른 자동차 모델 결함 건수와 비교하면 이례적일 정도로 많다.신고접수 증가에도 제조사인 현대차는 ""차량 결함은 없다""며 손을 놓고 있다. 관계 당국도 ""안전에는 영향이 없다""며 대응하지 않고 있다. 누수로 애먹는 소비자 불만만 커지고 있다.18일 UPI뉴스가 입수한 자료에 따르면 자동차리콜센터에는 지난해 7월 17일부터 지난 12일까지 179일 동안 '아이오닉6 공조기 수분 유입 현상에 대한 결함 의심 사례'가 총 187건 접수됐다.지난 2022년 9월 15일 차가 정식 출시된 지 10개월 만에 누수 사례가 처음 접수된 뒤 6개월 동안 평균 하루 한 번꼴로 신고된 셈이다.누수는 차량 전면부 내부에서 발생하고 있다. 차주들은 ""비가 오거나 세차할 때 앞 유리를 타고 흐른 물이 차량 내부로 들어와 에어컨 필터를 적시고 있다""고 주장한다.교통안전공단은 경위 파악에 나서 ""외기(바깥 공기) 상태에서 풍량이 높았을 때 물이 내부로 들어와 에어컨 필터가 젖는 것을 확인했다""면서도 ""안전에는 영향을 주지 않는다""는 입장이다. 이 때문에 결함 조사 대상은 아니라고 보고 있다.관련 규정에 따라 자동차 제작 결함 조사를 하려면 '설계, 제조 또는 성능상의 문제로 안전에 지장을 주는 등의 결함'이 있어야 한다.현대차는 아이오닉6 누수가 설계 결함 때문이 아니라고 주장한다. 현대차 관계자는 ""폭우 등 특정 상황에서 공조기를 외기 모드나 강한 풍량으로 작동시킬 경우 자동차 구조상 공조 홀을 통해 약간의 수분 유입이 발생할 수 있다""고 설명했다.이 관계자는 ""이는 차량 결함과 무관하고 에어컨 필터나 전기차 부품에 성능·안전 문제를 야기하지 않는다""고 말했다. 그러면서 ""일부 고객 불편을 고려해 고무 패드를 추가하는 등 조치를 지난해 말부터 진행하고 있다""고 덧붙였다.하지만 국내 전기차 커뮤니티에는 시동을 끄고 세차할 때나 비 오는 날 외부에 주차하면 필터가 젖는 등의 문제가 제기되고 있어 논란이 가시질 않고 있다.https://m.upinews.kr/newsView/1065571999205576",1,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=21771803&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89+%EB%88%84%EC%88%98&includeAll=&exclude=&include=&exact=&searchdate=2023-08-312024-02-29&media=0&sortBy=date&articleid=1379820&referrerAllArticles=true,톰I아5모YI서울,"1,608",2024-01-18 17:32:00,
1377474,아이오닉6 질문,타보시면서 가장 큰 장점이 무엇일까요?또 한 단점도 알려주세요.물 샌다는 말 들었는데정말 100이면 100 모든 차에 결함이 있는 건가요?아이오닉6 타시는분들 말씀좀 부탁 드립니다 .,0,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=21771803&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89+%EB%88%84%EC%88%98&includeAll=&exclude=&include=&exact=&searchdate=2023-08-312024-02-29&media=0&sortBy=date&articleid=1377474&referrerAllArticles=true,노원파더l서울,435,2024-01-14 19:32:00,
1377158,아이오닉6 만족하시나요?,국산 세단 전기차중에 유일한 차종인데만족하시는지 궁금하네요.아이오닉5는 두대 타봐서6로 가신분 있으실까요?,1,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=21771803&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89+%EB%88%84%EC%88%98&includeAll=&exclude=&include=&exact=&searchdate=2023-08-312024-02-29&media=0&sortBy=date&articleid=1377158&referrerAllArticles=true,풋살매니아l경기,"1,105",2024-01-14 08:22:00,
1377043,아이오닉6 누수 관련 예약문의,누수관련 현대차 그냥 예약하면알아서 확인후 무료로 처리 해주나요?,1,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=21771803&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89+%EB%88%84%EC%88%98&includeAll=&exclude=&include=&exact=&searchdate=2023-08-312024-02-29&media=0&sortBy=date&articleid=1377043&referrerAllArticles=true,하아lev6l경기,167,2024-01-13 22:53:00,
1376858,아이오닉 누수 어떻게 됐나요?,"아6 차주 분들께는 정말 죄송한 질문이지만, 차량 구매를 고려하고 있는터라 양해 부탁 드립니다.카페 글들을 보니 앞유리 아랫쪽에 부직포? 고무? 같은 걸로 수리를 한다는데, 조치 이후로는 문제가 없으신가요?",0,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=21771803&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89+%EB%88%84%EC%88%98&includeAll=&exclude=&include=&exact=&searchdate=2023-08-312024-02-29&media=0&sortBy=date&articleid=1376858&referrerAllArticles=true,에뜨와르I부산,320,2024-01-13 16:15:00,
1376431,테슬라 모델Y RWD 주행거리 질문드립니다.,테슬라 모델Y RWD 한겨울에 300KM 정도 탈수 있을까요??그리고 곧 신형이 나올텐데 지금 주문하는게 맞는건가 싶기도 하고요.아이오닉6 중고 얼마 안탄차량 가격도 괜찮고 오토뷰 평도 괜찮아서 구매 해볼까 했는데누수 문제 개선이 안된다면 조금 망설여 지네요.,0,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=21771803&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89+%EB%88%84%EC%88%98&includeAll=&exclude=&include=&exact=&searchdate=2023-08-312024-02-29&media=0&sortBy=date&articleid=1376431&referrerAllArticles=true,애니멀킴l강원,"1,888",2024-01-12 20:12:00,
1376105,아이오닉6 누수 문제 해결되었나요?,아이오닉6 중고로 알아보는 중 인데요 누수가 된다해서 이것도 차량 뽑기운 인지요 개선품도 나왔다고 하던데 크게 신경쓸 일은 아닌거 같은데 혹시나 해서 글 남겨 봅니다,0,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=21771803&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89+%EB%88%84%EC%88%98&includeAll=&exclude=&include=&exact=&searchdate=2023-08-312024-02-29&media=0&sortBy=date&articleid=1376105&referrerAllArticles=true,애니멀킴l강원,621,2024-01-12 12:45:00,
1376101,아이오닉 5와 EV6 둘 중에 구매하려고 하는데 구매하신 분들 어떠신가요?,아이오닉5와 EV6 둘 중에 어떠한 차량이 좋을지 고민 중입니다.차량 소유하신분의 고견을 듣고 싶습니다.,0,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=21771803&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89+%EB%88%84%EC%88%98&includeAll=&exclude=&include=&exact=&searchdate=2023-08-312024-02-29&media=0&sortBy=date&articleid=1376101&referrerAllArticles=true,두유맛콜라,213,2024-01-12 12:44:00,
1375556,아이오닉6 누수 이제 수리되네요,제가 사는 지방에도 가까운 블루핸즈로 문의하니 부품이 아직 안왔다고 오는대로 바로 수리 해준다고 하네요~~~,1,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=21771803&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89+%EB%88%84%EC%88%98&includeAll=&exclude=&include=&exact=&searchdate=2023-08-312024-02-29&media=0&sortBy=date&articleid=1375556&referrerAllArticles=true,후루뚜뚜I아오6I강원,498,2024-01-11 15:51:00,
1374001,아이오닉6 언제쯤 구매하는게 좋을까요?,"아이오닉6 구매를 생각중인데요, 보조금 관계도 그렇고 대략 언제쯤 구매를 생각하면 좋을까요?",0,https://cafe.naver.com/ca-fe/ArticleRead.nhn?clubid=21771803&page=1&userDisplay=50&inCafeSearch=true&searchBy=0&query=%EC%95%84%EC%9D%B4%EC%98%A4%EB%8B%89+%EB%88%84%EC%88%98&includeAll=&exclude=&include=&exact=&searchdate=2023-08-312024-02-29&media=0&sortBy=date&articleid=1374001&referrerAllArticles=true,뽀작스인천,283,2024-01-09 14:05:00,
